"Chinese.origin.data","Google.translated.data","Google.Chinese.sentiment.analysis.score.base.on.Chinese.origin.data.","Google.English.sentiment.analysis.score.base.on.Google.translated.data."
"这冷饭炒的极没水准，除了李sir是亮点","This fry fried extremely standard, in addition to Lee sir is a bright spot",-0.899999976,0.800000012
"这故事真纠结，想表达的是啥啊","This story really tangled, want to express what is what ah",0.800000012,-0.699999988
"这是我人生二十年来第一次踩着点观看冯导的贺岁片 但看着挺累的并不欢乐 咱们能别在此时此刻通过作一场高端装逼秀来反思现状吗？","This is my life for the first time in 20 years to watch the Fengzheng Lunar New Year film but looked very tired and not happy we can not at this moment by making a high-end loaded force show to reflect the status quo?",0.699999988,-0.699999988
"这片子叫声比较高，至于怎么宣传的我没关注，自认为幽默里还是有严肃的态度，可以四星。","This film sounds relatively high, as for how I propaganda I did not care, since there is still a serious attitude in humor, you can four-star.",0.699999988,-0.800000012
"这片子真垃圾 就最后一点看起来比较有新意","This piece of real garbage on the last point looks more innovative",0.800000012,-0.899999976
"这片评价居然这么低，或许天朝观众太高雅，我这个俗人倒觉得挺有趣，太认真当然笑不出来，带着点轻松的心情看冯导的各种无厘头调侃和剧情，笑了倒也是带着些无奈，向大自然道歉也挺感人的，能多感动一个人环保起来就不是件坏事，缺点可能就是故事拼凑感太强没什么艺术性吧，呵呵，不够雅~","This evaluation is actually so low, perhaps the heavenly audience is too elegant, I am quite funny down this vulgar people, of course, laugh too hard, with a little relaxed mood to see Feng guide various nonsense ridicule and plot, smiled down with the band Some frustration, apologize to the nature of the earth is also touching, and can be touched by more than a person environmental protection is not a bad thing, the disadvantage may be the story of the piecing together too strong no artistic bar, Oh, not elegant ~",0.800000012,-0.699999988
"这特么居然是喜剧 我从头到尾嘴角都没抬起来过好吗。。","This special is actually a comedy I did not looked up from the beginning to the mouth too good. .",-0.899999976,0.699999988
"这种冯氏喜剧已经不能满足当今观众的胃口了  虽然导演一心想将电影的讽刺上升到人文高度  但是  处理不够 只会让人觉得矫揉造作 所以一整部电影看起来更像是几个小品的集合体","This Feng's comedy has been unable to meet the appetite of today's audience Although the director bent on the irony of the movie up to the human level, but not enough to deal with just make people feel so artificial, so the whole movie looks more like a collection of several sketches",0.699999988,-0.600000024
"这部电影争议性比较大感觉，全场有哈哈大笑也有纹丝不动的，但是个人觉得随便怎么样都比泰囧强，要说为什么这样比较，泰囧除了现在记得是在泰国拍的，没什么印象，而这片在后面几十分钟让自己感动到沉默的地方","This movie is a controversial feeling more, the audience laughed there are motionless, but personally feel that whatever is more than Thai 囧 strong, to say why such a comparison, Thai embarrassed now remember in Thailand is not taken, no impression , And this piece in the back dozens of minutes so that they moved to silence",0.800000012,-0.600000024
"这部电影唯一的良心之处在于没有拍成3d来骗钱。","The movie's only conscience is that it did not make 3d to get money.",0.800000012,-0.600000024
"进影院看过的最难看电影top5.。。","Into the theater seen the most ugly movie top5 .. .",0.600000024,-0.600000024
"逗贫玩好了叫艺术，调侃到位了就是幽默。","Too bad to play art called, ridicule in place is a humor.",0.899999976,-0.899999976
"逼格太高，欣赏不来","Forcing too high, do not appreciate",0.600000024,-0.899999976
"道歉好感动 我也俗一把 做个俗人挺好~~","Apologize so touched I am vulgar vulgar laity ~ ~",0.899999976,-0.800000012
"道歉那段简直神来之笔，是不是前面太烂了后来想拉一下逼格？","Apologize for the passage of time, is not in front of the sunshine later wanted to pull the force?",0.699999988,-0.600000024
"那时看完觉得葛大爷没让人失望","At that time, I did not feel disappointed when reading Grandpa Ge",-0.699999988,0.699999988
"都是冷幽默，台词也很犀利，俗人是不会笑的","Are cold humor, the lines are very sharp, laity will not laugh",0.800000012,-0.600000024
"都说不好看，结果就是比预想的好","Say good-looking, the result is better than expected",-0.699999988,0.899999976
"都说是烂片，可我觉得也没那么差，直逼各种黑暗现实，最后一段道歉还是蛮感人。","Say that is rotten film, but I think it is not so bad, almost all kinds of dark reality, the last paragraph of apology or quite touching.",0.899999976,-0.600000024
"里面的故事都是比较独立，相互之间没有什么关联，植入广告较多，确实不是认真拍的片子。","The stories are more independent, there is no correlation between each other, more implanted ads, really not a serious film.",0.600000024,-0.899999976
"重温了下甲方乙方，差太远！","Relieved the party under Party B, too far!",-0.800000012,0.699999988
"问君能有几多愁，恰似一腔俗血向东流。","Asked how many can worry about the monarch, just like a vulgar blood flow eastward.",0.600000024,-0.699999988
"间断着看完的 最后一段比较有感触 对于地球我们做错的太多了  除去这一段 电影其它的部分都比较一般 虽说是喜剧 对于笑点这么低的我 看它都没笑。。。","Intermittent watching the last paragraph more touching For the Earth we did too much wrong to remove the rest of the movie are more general Although it is a comedy for the laugh point so low I think it laughed. . .",0.899999976,-0.699999988
"除了剧情和最后的心里话不搭别的都挺好","In addition to the plot and the last words are not good at anything else",0.800000012,-0.800000012
"除了四个故事的衔接不太好，四个主要角色的塑造几乎没有，故事我很喜欢。","In addition to the four stories are not very good convergence, the four main characters are almost no shape, I like the story.",0.899999976,-0.600000024
"除了挺像甲方乙方的，其他也没那么烂啦","In addition to the party B is very much like Party B, the other is not so bad friends",-0.600000024,0.600000024
"除了结尾，找不到任何营养呐，虽然有些牵强附会，但是还是忍不住的差评","In addition to the end, can not find any nutrition na, although some far-fetched, but still could not stand the bad review",0.800000012,-0.600000024
"除了结尾强加的公益宣传片有点违和，其它还不错","In addition to the end of public service propaganda posted a bit violated, the other not bad",0.899999976,-0.800000012
"除去那些俗气的所谓一线女星，范伟 李成儒 宋丹丹这样的演员还是无可挑剔的 以及这样的讽刺 为什么让很多自以为的文艺青年差评呢","Remove the tacky so-called first-line actress, Fan Wei Li Chengru Song Dandan such impertinent and such irony why so many self-righteous young artists bad review it",0.899999976,-0.800000012
"随意看看觉得也没那么差","Feel free to see that not so bad",-0.600000024,0.699999988
"难得带我妈去看电影，竟然连我妈都觉得一般…","Rare to take my mom to watch movies, even my mom feel generally ...",-0.800000012,0.699999988
"非常一般，范伟那段拖沓的要命。","Very general, Fan Wei that period of procrastination.",-0.899999976,0.899999976
"非常做作地弄一个公益类结尾，太刻意了","Very contrived to get a public service end, too deliberate",0.699999988,-0.899999976
"靠，太逗了，真实又嘲讽。","By, too funny, real and ridicule.",0.699999988,-0.600000024
"顶住全场压力，完成首次在影院边看电影边吃周黑鸭卤鸭翅的壮举，只为让平谈无奇的电影观看时间变得稍微有点儿滋有点儿味...","Withstood the pressure of the audience to complete the movie for the first time in the cinema while eating a week-old black duck Luoyang feat, just to let the nonsense movie watch time becomes a little bit nourishing a little taste ...",0.899999976,-0.899999976
"顶着恶评原本期望有点惊喜，但一部讲道理讲段子不讲故事的电影实在是让人忍不住抱怨这点儿电影票钱全用来看广告了。","Expectations of a bad review of the original surprise a bit, but a reasoning telling stories do not tell the story of the movie is that people can not help but complain about this movie ticket money used to see ads.",0.699999988,-0.600000024
